ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
USER	Probar escalabilidad en transacciones	183	START	1745973032331	1745973032331
USER	Probar escalabilidad en transacciones	185	START	1745973032333	1745973032333
REQUEST	121		EscalabilidadEnTransacc	1745973031899	1745973032333	OK	 
USER	Probar escalabilidad en transacciones	121	END	1745973031893	1745973032334
REQUEST	112		EscalabilidadEnTransacc	1745973031843	1745973032336	OK	 
REQUEST	124		EscalabilidadEnTransacc	1745973031931	1745973032336	OK	 
USER	Probar escalabilidad en transacciones	112	END	1745973031842	1745973032337
USER	Probar escalabilidad en transacciones	124	END	1745973031930	1745973032337
REQUEST	126		EscalabilidadEnTransacc	1745973031937	1745973032338	OK	 
USER	Probar escalabilidad en transacciones	126	END	1745973031936	1745973032339
REQUEST	93		EscalabilidadEnTransacc	1745973031714	1745973032344	OK	 
USER	Probar escalabilidad en transacciones	93	END	1745973031713	1745973032345
USER	Probar escalabilidad en transacciones	187	START	1745973032345	1745973032345
USER	Probar escalabilidad en transacciones	186	START	1745973032345	1745973032345
REQUEST	114		EscalabilidadEnTransacc	1745973031860	1745973032351	OK	 
REQUEST	104		EscalabilidadEnTransacc	1745973031789	1745973032352	OK	 
USER	Probar escalabilidad en transacciones	114	END	1745973031860	1745973032352
USER	Probar escalabilidad en transacciones	104	END	1745973031788	1745973032352
REQUEST	109		EscalabilidadEnTransacc	1745973031822	1745973032359	OK	 
USER	Probar escalabilidad en transacciones	109	END	1745973031822	1745973032360
REQUEST	106		EscalabilidadEnTransacc	1745973031794	1745973032361	OK	 
USER	Probar escalabilidad en transacciones	188	START	1745973032361	1745973032361
USER	Probar escalabilidad en transacciones	106	END	1745973031793	1745973032362
USER	Probar escalabilidad en transacciones	189	START	1745973032363	1745973032363
USER	Probar escalabilidad en transacciones	190	START	1745973032363	1745973032363
REQUEST	122		EscalabilidadEnTransacc	1745973031931	1745973032364	OK	 
USER	Probar escalabilidad en transacciones	122	END	1745973031930	1745973032365
REQUEST	125		EscalabilidadEnTransacc	1745973031933	1745973032368	OK	 
REQUEST	107		EscalabilidadEnTransacc	1745973031807	1745973032368	OK	 
USER	Probar escalabilidad en transacciones	125	END	1745973031932	1745973032369
USER	Probar escalabilidad en transacciones	107	END	1745973031805	1745973032369
USER	Probar escalabilidad en transacciones	191	START	1745973032377	1745973032377
REQUEST	115		EscalabilidadEnTransacc	1745973031860	1745973032378	OK	 
USER	Probar escalabilidad en transacciones	115	END	1745973031860	1745973032379
REQUEST	108		EscalabilidadEnTransacc	1745973031822	1745973032382	OK	 
USER	Probar escalabilidad en transacciones	108	END	1745973031821	1745973032382
REQUEST	111		EscalabilidadEnTransacc	1745973031843	1745973032385	OK	 
USER	Probar escalabilidad en transacciones	111	END	1745973031842	1745973032386
REQUEST	123		EscalabilidadEnTransacc	1745973031931	1745973032386	OK	 
USER	Probar escalabilidad en transacciones	123	END	1745973031930	1745973032387
USER	Probar escalabilidad en transacciones	192	START	1745973032392	1745973032392
USER	Probar escalabilidad en transacciones	193	START	1745973032392	1745973032392
USER	Probar escalabilidad en transacciones	194	START	1745973032393	1745973032393
REQUEST	139		EscalabilidadEnTransacc	1745973032028	1745973032395	OK	 
USER	Probar escalabilidad en transacciones	139	END	1745973032026	1745973032396
REQUEST	132		EscalabilidadEnTransacc	1745973031994	1745973032397	OK	 
USER	Probar escalabilidad en transacciones	132	END	1745973031993	1745973032398
REQUEST	135		EscalabilidadEnTransacc	1745973032011	1745973032400	OK	 
REQUEST	133		EscalabilidadEnTransacc	1745973031995	1745973032400	OK	 
USER	Probar escalabilidad en transacciones	133	END	1745973031993	1745973032401
USER	Probar escalabilidad en transacciones	135	END	1745973032010	1745973032401
REQUEST	138		EscalabilidadEnTransacc	1745973032028	1745973032402	OK	 
USER	Probar escalabilidad en transacciones	138	END	1745973032026	1745973032403
REQUEST	136		EscalabilidadEnTransacc	1745973032011	1745973032404	OK	 
USER	Probar escalabilidad en transacciones	136	END	1745973032010	1745973032406
USER	Probar escalabilidad en transacciones	195	START	1745973032408	1745973032408
USER	Probar escalabilidad en transacciones	196	START	1745973032408	1745973032408
REQUEST	131		EscalabilidadEnTransacc	1745973031979	1745973032411	OK	 
USER	Probar escalabilidad en transacciones	131	END	1745973031978	1745973032412
USER	Probar escalabilidad en transacciones	197	START	1745973032423	1745973032423
USER	Probar escalabilidad en transacciones	199	START	1745973032423	1745973032423
USER	Probar escalabilidad en transacciones	198	START	1745973032423	1745973032423
REQUEST	118		EscalabilidadEnTransacc	1745973031879	1745973032427	OK	 
REQUEST	130		EscalabilidadEnTransacc	1745973031964	1745973032427	OK	 
REQUEST	117		EscalabilidadEnTransacc	1745973031877	1745973032427	OK	 
USER	Probar escalabilidad en transacciones	118	END	1745973031877	1745973032428
USER	Probar escalabilidad en transacciones	130	END	1745973031963	1745973032428
USER	Probar escalabilidad en transacciones	117	END	1745973031876	1745973032428
REQUEST	134		EscalabilidadEnTransacc	1745973031995	1745973032438	OK	 
REQUEST	113		EscalabilidadEnTransacc	1745973031845	1745973032438	OK	 
REQUEST	96		EscalabilidadEnTransacc	1745973031741	1745973032438	OK	 
USER	Probar escalabilidad en transacciones	113	END	1745973031845	1745973032439
USER	Probar escalabilidad en transacciones	134	END	1745973031995	1745973032440
USER	Probar escalabilidad en transacciones	96	END	1745973031740	1745973032440
REQUEST	100		EscalabilidadEnTransacc	1745973031757	1745973032440	OK	 
REQUEST	128		EscalabilidadEnTransacc	1745973031963	1745973032440	OK	 
USER	Probar escalabilidad en transacciones	200	START	1745973032440	1745973032440
USER	Probar escalabilidad en transacciones	100	END	1745973031756	1745973032441
USER	Probar escalabilidad en transacciones	128	END	1745973031962	1745973032442
USER	Probar escalabilidad en transacciones	202	START	1745973032443	1745973032443
USER	Probar escalabilidad en transacciones	201	START	1745973032443	1745973032443
USER	Probar escalabilidad en transacciones	203	START	1745973032454	1745973032454
REQUEST	102		EscalabilidadEnTransacc	1745973031778	1745973032456	OK	 
USER	Probar escalabilidad en transacciones	102	END	1745973031773	1745973032457
REQUEST	110		EscalabilidadEnTransacc	1745973031825	1745973032458	OK	 
USER	Probar escalabilidad en transacciones	110	END	1745973031824	1745973032459
REQUEST	145		EscalabilidadEnTransacc	1745973032064	1745973032459	OK	 
USER	Probar escalabilidad en transacciones	145	END	1745973032063	1745973032460
REQUEST	103		EscalabilidadEnTransacc	1745973031777	1745973032463	OK	 
USER	Probar escalabilidad en transacciones	103	END	1745973031773	1745973032464
REQUEST	99		EscalabilidadEnTransacc	1745973031757	1745973032465	OK	 
USER	Probar escalabilidad en transacciones	99	END	1745973031756	1745973032466
REQUEST	144		EscalabilidadEnTransacc	1745973032064	1745973032467	OK	 
USER	Probar escalabilidad en transacciones	144	END	1745973032063	1745973032468
USER	Probar escalabilidad en transacciones	204	START	1745973032469	1745973032469
USER	Probar escalabilidad en transacciones	205	START	1745973032469	1745973032469
REQUEST	141		EscalabilidadEnTransacc	1745973032045	1745973032472	OK	 
REQUEST	142		EscalabilidadEnTransacc	1745973032045	1745973032472	OK	 
USER	Probar escalabilidad en transacciones	141	END	1745973032044	1745973032473
USER	Probar escalabilidad en transacciones	142	END	1745973032044	1745973032473
USER	Probar escalabilidad en transacciones	206	START	1745973032473	1745973032473
REQUEST	143		EscalabilidadEnTransacc	1745973032060	1745973032480	OK	 
USER	Probar escalabilidad en transacciones	143	END	1745973032059	1745973032481
REQUEST	127		EscalabilidadEnTransacc	1745973031937	1745973032482	OK	 
USER	Probar escalabilidad en transacciones	127	END	1745973031936	1745973032483
USER	Probar escalabilidad en transacciones	207	START	1745973032484	1745973032484
USER	Probar escalabilidad en transacciones	208	START	1745973032484	1745973032484
REQUEST	146		EscalabilidadEnTransacc	1745973032078	1745973032487	OK	 
USER	Probar escalabilidad en transacciones	146	END	1745973032078	1745973032488
REQUEST	154		EscalabilidadEnTransacc	1745973032126	1745973032490	OK	 
USER	Probar escalabilidad en transacciones	154	END	1745973032125	1745973032491
REQUEST	149		EscalabilidadEnTransacc	1745973032094	1745973032493	OK	 
USER	Probar escalabilidad en transacciones	149	END	1745973032094	1745973032494
USER	Probar escalabilidad en transacciones	209	START	1745973032499	1745973032499
REQUEST	137		EscalabilidadEnTransacc	1745973032014	1745973032503	OK	 
USER	Probar escalabilidad en transacciones	211	START	1745973032503	1745973032503
USER	Probar escalabilidad en transacciones	210	START	1745973032503	1745973032503
USER	Probar escalabilidad en transacciones	137	END	1745973032013	1745973032504
REQUEST	129		EscalabilidadEnTransacc	1745973031964	1745973032513	OK	 
USER	Probar escalabilidad en transacciones	129	END	1745973031963	1745973032514
USER	Probar escalabilidad en transacciones	212	START	1745973032514	1745973032514
REQUEST	151		EscalabilidadEnTransacc	1745973032111	1745973032516	OK	 
USER	Probar escalabilidad en transacciones	151	END	1745973032110	1745973032517
REQUEST	159		EscalabilidadEnTransacc	1745973032163	1745973032519	OK	 
USER	Probar escalabilidad en transacciones	159	END	1745973032163	1745973032520
REQUEST	156		EscalabilidadEnTransacc	1745973032144	1745973032524	OK	 
USER	Probar escalabilidad en transacciones	156	END	1745973032143	1745973032525
USER	Probar escalabilidad en transacciones	213	START	1745973032529	1745973032529
USER	Probar escalabilidad en transacciones	214	START	1745973032529	1745973032529
REQUEST	160		EscalabilidadEnTransacc	1745973032163	1745973032532	OK	 
USER	Probar escalabilidad en transacciones	160	END	1745973032163	1745973032533
USER	Probar escalabilidad en transacciones	215	START	1745973032533	1745973032533
REQUEST	153		EscalabilidadEnTransacc	1745973032126	1745973032536	OK	 
USER	Probar escalabilidad en transacciones	153	END	1745973032125	1745973032537
REQUEST	155		EscalabilidadEnTransacc	1745973032143	1745973032543	OK	 
USER	Probar escalabilidad en transacciones	155	END	1745973032142	1745973032544
USER	Probar escalabilidad en transacciones	217	START	1745973032544	1745973032544
USER	Probar escalabilidad en transacciones	216	START	1745973032544	1745973032544
REQUEST	164		EscalabilidadEnTransacc	1745973032194	1745973032548	OK	 
USER	Probar escalabilidad en transacciones	164	END	1745973032193	1745973032549
REQUEST	152		EscalabilidadEnTransacc	1745973032113	1745973032551	OK	 
USER	Probar escalabilidad en transacciones	152	END	1745973032113	1745973032552
REQUEST	150		EscalabilidadEnTransacc	1745973032111	1745973032552	OK	 
USER	Probar escalabilidad en transacciones	150	END	1745973032110	1745973032553
REQUEST	157		EscalabilidadEnTransacc	1745973032144	1745973032554	OK	 
USER	Probar escalabilidad en transacciones	157	END	1745973032143	1745973032555
USER	Probar escalabilidad en transacciones	218	START	1745973032560	1745973032560
REQUEST	158		EscalabilidadEnTransacc	1745973032161	1745973032562	OK	 
REQUEST	163		EscalabilidadEnTransacc	1745973032193	1745973032563	OK	 
USER	Probar escalabilidad en transacciones	220	START	1745973032563	1745973032563
USER	Probar escalabilidad en transacciones	219	START	1745973032563	1745973032563
USER	Probar escalabilidad en transacciones	158	END	1745973032160	1745973032563
USER	Probar escalabilidad en transacciones	163	END	1745973032192	1745973032564
REQUEST	162		EscalabilidadEnTransacc	1745973032193	1745973032569	OK	 
USER	Probar escalabilidad en transacciones	162	END	1745973032192	1745973032570
USER	Probar escalabilidad en transacciones	221	START	1745973032575	1745973032575
REQUEST	166		EscalabilidadEnTransacc	1745973032219	1745973032578	OK	 
USER	Probar escalabilidad en transacciones	166	END	1745973032218	1745973032578
REQUEST	168		EscalabilidadEnTransacc	1745973032224	1745973032588	OK	 
USER	Probar escalabilidad en transacciones	168	END	1745973032223	1745973032589
USER	Probar escalabilidad en transacciones	222	START	1745973032590	1745973032590
USER	Probar escalabilidad en transacciones	223	START	1745973032590	1745973032590
USER	Probar escalabilidad en transacciones	224	START	1745973032593	1745973032593
REQUEST	169		EscalabilidadEnTransacc	1745973032224	1745973032594	OK	 
USER	Probar escalabilidad en transacciones	169	END	1745973032223	1745973032595
REQUEST	165		EscalabilidadEnTransacc	1745973032219	1745973032597	OK	 
USER	Probar escalabilidad en transacciones	165	END	1745973032218	1745973032597
REQUEST	148		EscalabilidadEnTransacc	1745973032094	1745973032598	OK	 
USER	Probar escalabilidad en transacciones	148	END	1745973032094	1745973032599
REQUEST	167		EscalabilidadEnTransacc	1745973032221	1745973032604	OK	 
USER	Probar escalabilidad en transacciones	167	END	1745973032219	1745973032605
USER	Probar escalabilidad en transacciones	226	START	1745973032605	1745973032605
USER	Probar escalabilidad en transacciones	225	START	1745973032605	1745973032605
REQUEST	147		EscalabilidadEnTransacc	1745973032094	1745973032606	OK	 
USER	Probar escalabilidad en transacciones	147	END	1745973032094	1745973032607
REQUEST	140		EscalabilidadEnTransacc	1745973032045	1745973032613	OK	 
USER	Probar escalabilidad en transacciones	140	END	1745973032044	1745973032613
REQUEST	176		EscalabilidadEnTransacc	1745973032274	1745973032620	OK	 
REQUEST	173		EscalabilidadEnTransacc	1745973032253	1745973032620	OK	 
USER	Probar escalabilidad en transacciones	176	END	1745973032273	1745973032621
USER	Probar escalabilidad en transacciones	173	END	1745973032253	1745973032621
USER	Probar escalabilidad en transacciones	227	START	1745973032621	1745973032621
USER	Probar escalabilidad en transacciones	229	START	1745973032623	1745973032623
USER	Probar escalabilidad en transacciones	228	START	1745973032623	1745973032623
REQUEST	171		EscalabilidadEnTransacc	1745973032253	1745973032635	OK	 
USER	Probar escalabilidad en transacciones	171	END	1745973032253	1745973032636
USER	Probar escalabilidad en transacciones	230	START	1745973032636	1745973032636
REQUEST	172		EscalabilidadEnTransacc	1745973032253	1745973032639	OK	 
REQUEST	175		EscalabilidadEnTransacc	1745973032269	1745973032639	OK	 
REQUEST	177		EscalabilidadEnTransacc	1745973032284	1745973032639	OK	 
USER	Probar escalabilidad en transacciones	175	END	1745973032268	1745973032640
USER	Probar escalabilidad en transacciones	177	END	1745973032283	1745973032640
USER	Probar escalabilidad en transacciones	172	END	1745973032253	1745973032640
REQUEST	179		EscalabilidadEnTransacc	1745973032299	1745973032645	OK	 
USER	Probar escalabilidad en transacciones	179	END	1745973032299	1745973032646
REQUEST	180		EscalabilidadEnTransacc	1745973032303	1745973032647	OK	 
REQUEST	174		EscalabilidadEnTransacc	1745973032269	1745973032647	OK	 
USER	Probar escalabilidad en transacciones	180	END	1745973032303	1745973032648
USER	Probar escalabilidad en transacciones	174	END	1745973032268	1745973032649
REQUEST	161		EscalabilidadEnTransacc	1745973032177	1745973032660	OK	 
REQUEST	182		EscalabilidadEnTransacc	1745973032315	1745973032660	OK	 
USER	Probar escalabilidad en transacciones	232	START	1745973032661	1745973032661
USER	Probar escalabilidad en transacciones	161	END	1745973032176	1745973032661
USER	Probar escalabilidad en transacciones	233	START	1745973032661	1745973032661
USER	Probar escalabilidad en transacciones	182	END	1745973032314	1745973032661
USER	Probar escalabilidad en transacciones	231	START	1745973032661	1745973032661
